transaction_id,transaction_date,transaction_type,amount,location,customer_age,account_age_days,previous_transaction_count,is_fraud
TXN09718,2026-01-01 22:30:00,Payment,174.5,Bengaluru,49,988,28,0
TXN09990,2026-01-01 22:30:00,Transfer,299.18,Hyderabad,43,316,57,0
TXN07910,2026-01-01 22:34:00,Payment,604.09,Bengaluru,55,627,70,0
TXN07229,2026-01-01 22:37:00,Payment,451.09,Pune,52,1233,12,0
TXN07502,2026-01-01 22:42:00,Payment,181.6,Mumbai,49,852,121,0
TXN09247,2026-01-01 22:45:00,Payment,76.2,Bengaluru,35,1364,17,0
TXN07209,2026-01-01 22:56:00,Payment,57.44,Hyderabad,56,901,79,0
TXN00592,2026-01-01 22:58:00,Payment,199.55,Delhi,43,438,33,0
TXN01815,2026-01-02 08:08:00,Withdrawal,1190.11,Chennai,32,1122,4,0
TXN01694,2026-01-02 08:09:00,Payment,113.62,Ahmedabad,43,2097,8,0
TXN04703,2026-01-02 08:11:00,Transfer,81.15,Ahmedabad,24,227,29,0
TXN02251,2026-01-02 08:19:00,Transfer,48.59,Pune,58,1104,46,0
TXN00007,2026-01-02 08:22:00,Transfer,153.37,Hyderabad,22,740,71,0
TXN02079,2026-01-02 08:23:00,Payment,662.18,Bengaluru,35,2109,35,0
TXN08889,2026-01-02 08:25:00,Payment,55.3,Mumbai,68,1473,61,0
TXN05671,2026-01-02 08:28:00,Payment,363.55,Bengaluru,26,227,25,0
TXN06455,2026-01-02 08:29:00,Payment,42.5,Jaipur,20,425,25,0
TXN08026,2026-01-02 08:32:00,Payment,128.31,Ahmedabad,64,1619,24,0
TXN00444,2026-01-02 08:34:00,Withdrawal,143.61,Bengaluru,43,2583,35,1
TXN03280,2026-01-02 08:39:00,Payment,274.33,Delhi,61,451,56,0
TXN09076,2026-01-02 08:40:00,Transfer,99.82,Bengaluru,63,721,30,0
TXN00738,2026-01-02 08:43:00,Payment,125.23,Kolkata,69,413,52,0
TXN08718,2026-01-02 08:44:00,Payment,191.45,Delhi,25,1170,4,0
TXN01753,2026-01-02 08:45:00,Payment,82.52,Delhi,19,1181,85,0
TXN05378,2026-01-02 08:48:00,Transfer,111.86,Chennai,51,1209,56,0
TXN05511,2026-01-02 08:50:00,Payment,331.28,Ahmedabad,41,1028,34,0
TXN02267,2026-01-02 08:51:00,Withdrawal,137.56,Delhi,51,591,38,0
TXN08180,2026-01-02 08:51:00,Transfer,175.11,Kolkata,30,947,107,0
TXN04363,2026-01-02 08:55:00,Transfer,89.06,Kolkata,57,507,18,0
TXN02661,2026-01-02 08:56:00,Withdrawal,381.17,Mumbai,18,825,109,0
TXN05375,2026-01-02 08:56:00,Withdrawal,160.6,Delhi,67,940,77,0
TXN02314,2026-01-02 08:58:00,Payment,149.4,Bengaluru,29,648,51,0
TXN03057,2026-01-02 08:59:00,Payment,50.78,Chennai,63,1795,88,0
TXN08560,2026-01-02 09:02:00,Transfer,456.22,Mumbai,58,846,25,0
TXN06611,2026-01-02 09:06:00,Payment,433.39,Mumbai,19,469,48,0
TXN02255,2026-01-02 09:06:00,Payment,139.16,Pune,47,1697,14,0
TXN00926,2026-01-02 09:09:00,Transfer,538.16,Kolkata,66,325,15,0
TXN01485,2026-01-02 09:20:00,Transfer,59.39,Delhi,31,993,36,0
TXN02678,2026-01-02 09:22:00,Payment,296.83,Delhi,18,1124,23,0
TXN04417,2026-01-02 09:24:00,Payment,7275.4,Hyderabad,24,2013,17,0
TXN08477,2026-01-02 09:26:00,Payment,615.81,Bengaluru,57,539,38,0
TXN09282,2026-01-02 09:26:00,Withdrawal,62.95,Jaipur,52,621,9,0
TXN09195,2026-01-02 09:30:00,Withdrawal,103.31,Hyderabad,37,2675,73,0
TXN06587,2026-01-02 09:37:00,Transfer,867.32,Hyderabad,27,990,26,0
TXN03609,2026-01-02 09:41:00,Payment,35.31,Hyderabad,19,1998,49,0
TXN05818,2026-01-02 09:44:00,Payment,182.62,Hyderabad,55,1563,25,0
TXN00821,2026-01-02 09:45:00,Payment,361.17,Hyderabad,62,1542,121,0
TXN00159,2026-01-02 09:47:00,Transfer,450.0,Chennai,19,2808,77,0
TXN00316,2026-01-02 09:51:00,Payment,54.76,Mumbai,39,1793,102,0
TXN03651,2026-01-02 09:55:00,Withdrawal,310.13,Bengaluru,62,1301,18,0
TXN10000,2026-01-02 09:57:00,Payment,256.97,Bengaluru,64,2206,100,0
TXN00736,2026-01-02 10:04:00,Payment,312.68,Mumbai,22,624,147,1
TXN00396,2026-01-02 10:13:00,Transfer,126.38,Jaipur,27,406,81,0
TXN04034,2026-01-02 10:15:00,Withdrawal,25.88,Bengaluru,32,586,60,0
TXN07041,2026-01-02 10:17:00,Payment,97.59,Chennai,54,69,65,0
TXN08044,2026-01-02 10:22:00,Withdrawal,149.45,Hyderabad,48,862,27,0
TXN02124,2026-01-02 10:24:00,Withdrawal,238.94,Hyderabad,61,806,66,0
TXN05716,2026-01-02 10:32:00,Payment,123.88,Mumbai,66,782,20,0
TXN06991,2026-01-02 10:35:00,Withdrawal,412.71,Mumbai,61,979,22,0
TXN03802,2026-01-02 10:42:00,Transfer,181.6,Mumbai,52,450,37,0
TXN08551,2026-01-02 10:44:00,Transfer,232.97,Chennai,36,1186,45,0
TXN09635,2026-01-02 10:44:00,Transfer,144.47,Jaipur,62,1351,93,0
TXN05598,2026-01-02 10:48:00,Payment,21.44,Chennai,34,2006,155,0
TXN05874,2026-01-02 10:48:00,Payment,100.76,Ahmedabad,62,389,20,0
TXN05959,2026-01-02 10:50:00,Transfer,197.77,Delhi,64,1824,22,0
TXN00784,2026-01-02 10:52:00,Transfer,35.12,Hyderabad,37,601,37,0
TXN02541,2026-01-02 10:59:00,Payment,35.5,Pune,58,914,6,0
TXN03169,2026-01-02 11:01:00,Withdrawal,547.51,Kolkata,55,1478,37,0
TXN06149,2026-01-02 11:03:00,Payment,952.2,Chennai,63,2033,80,0
TXN09411,2026-01-02 11:03:00,Payment,768.56,Bengaluru,25,1823,31,0
TXN09852,2026-01-02 11:04:00,Transfer,178.22,Bengaluru,32,3081,54,0
TXN03533,2026-01-02 11:04:00,Payment,5183.35,Mumbai,46,1488,82,0
TXN04972,2026-01-02 11:07:00,Payment,328.33,Mumbai,29,695,56,0
TXN08830,2026-01-02 11:08:00,Payment,173.67,Chennai,65,527,14,0
TXN01611,2026-01-02 11:13:00,Transfer,63.92,Mumbai,55,427,44,0
TXN00732,2026-01-02 11:13:00,Withdrawal,830.39,Ahmedabad,37,488,145,0
TXN08774,2026-01-02 11:13:00,Transfer,313.8,Hyderabad,27,560,46,0
TXN02768,2026-01-02 11:20:00,Transfer,11.93,Hyderabad,34,784,58,1
TXN08517,2026-01-02 11:21:00,Payment,184.95,Bengaluru,60,952,93,0
TXN01036,2026-01-02 11:23:00,Withdrawal,118.54,Hyderabad,48,1525,32,1
TXN08799,2026-01-02 11:24:00,Withdrawal,68.91,Delhi,24,1547,70,0
TXN02499,2026-01-02 11:27:00,Transfer,376.0,Bengaluru,45,654,63,0
TXN07562,2026-01-02 11:27:00,Payment,113.31,Kolkata,67,1323,34,0
TXN00589,2026-01-02 11:29:00,Payment,305.93,Kolkata,25,630,81,0
TXN07923,2026-01-02 11:31:00,Transfer,198.85,Delhi,63,401,35,0
TXN03304,2026-01-02 11:33:00,Transfer,278.62,Mumbai,69,1946,29,0
TXN08178,2026-01-02 11:33:00,Transfer,245.48,Kolkata,65,691,20,0
TXN01107,2026-01-02 11:34:00,Payment,309.55,Bengaluru,68,532,15,0
TXN01343,2026-01-02 11:36:00,Payment,25.75,Ahmedabad,52,1081,14,0
TXN03463,2026-01-02 11:39:00,Withdrawal,100.86,Mumbai,44,762,57,0
TXN04099,2026-01-02 11:42:00,Transfer,111.29,Kolkata,26,752,30,0
TXN02522,2026-01-02 11:43:00,Transfer,129.05,Pune,68,1348,164,0
TXN06832,2026-01-02 11:43:00,Withdrawal,381.17,Delhi,37,685,48,0
TXN08321,2026-01-02 11:43:00,Payment,74.83,Kolkata,69,1632,27,0
TXN02501,2026-01-02 11:55:00,Payment,1471.06,Bengaluru,30,522,15,0
TXN03372,2026-01-02 11:57:00,Payment,23.51,Kolkata,45,1922,81,0
TXN03442,2026-01-02 12:03:00,Transfer,160.09,Chennai,63,849,66,0
TXN08687,2026-01-02 12:09:00,Payment,60.77,Mumbai,49,514,108,0
TXN07792,2026-01-02 12:13:00,Transfer,269.45,Delhi,69,525,87,0
TXN02802,2026-01-02 12:20:00,Payment,842.98,Bengaluru,52,2117,40,0
TXN04725,2026-01-02 12:21:00,Transfer,226.51,Ahmedabad,66,384,105,0
TXN06402,2026-01-02 12:22:00,Payment,60.97,Jaipur,24,599,69,0
TXN05253,2026-01-02 12:24:00,Payment,78.32,Jaipur,67,710,42,0
TXN07808,2026-01-02 12:30:00,Payment,338.49,Hyderabad,32,2823,109,0
TXN00175,2026-01-02 12:30:00,Payment,232.63,Pune,46,314,41,1
TXN01480,2026-01-02 12:33:00,Withdrawal,180.67,Kolkata,31,1476,41,0
TXN08031,2026-01-02 12:34:00,Withdrawal,2053.64,Delhi,56,1073,54,0
TXN01715,2026-01-02 12:35:00,Payment,10.89,Delhi,26,495,46,0
TXN06929,2026-01-02 12:42:00,Transfer,27.24,Chennai,68,413,30,0
TXN08745,2026-01-02 12:42:00,Payment,12.61,Delhi,24,152,23,0
TXN00420,2026-01-02 12:46:00,Payment,44.59,Chennai,63,1946,25,0
TXN08739,2026-01-02 12:54:00,Payment,42.56,Bengaluru,64,991,34,1
TXN02431,2026-01-02 12:57:00,Transfer,333.56,Bengaluru,54,1570,42,0
TXN01656,2026-01-02 13:02:00,Transfer,39.24,Bengaluru,52,798,71,1
TXN04194,2026-01-02 13:04:00,Payment,42.96,Hyderabad,36,502,45,0
TXN02788,2026-01-02 13:04:00,Withdrawal,11.14,Hyderabad,32,761,12,0
TXN05055,2026-01-02 13:05:00,Transfer,46.76,Kolkata,29,2432,32,0
TXN06559,2026-01-02 13:05:00,Transfer,72.5,Mumbai,69,593,37,0
TXN01425,2026-01-02 13:07:00,Payment,330.76,Ahmedabad,23,416,106,0
TXN00529,2026-01-02 13:09:00,Transfer,113.19,Hyderabad,33,2575,20,0
TXN05647,2026-01-02 13:09:00,Payment,84.55,Mumbai,46,778,19,0
TXN06112,2026-01-02 13:10:00,Payment,242.03,Bengaluru,37,1130,29,0
TXN05342,2026-01-02 13:14:00,Payment,92.36,Bengaluru,32,358,11,0
TXN01024,2026-01-02 13:17:00,Payment,234.87,Kolkata,43,2100,156,0
TXN05374,2026-01-02 13:17:00,Withdrawal,269.32,Delhi,69,446,26,0
TXN07474,2026-01-02 13:23:00,Payment,305.45,Bengaluru,27,1115,43,0
TXN00543,2026-01-02 13:24:00,Transfer,189.79,Mumbai,21,778,47,0
TXN09576,2026-01-02 13:26:00,Payment,423.47,Pune,62,159,128,1
TXN08999,2026-01-02 13:27:00,Payment,698.17,Chennai,41,1289,19,0
TXN01016,2026-01-02 13:27:00,Payment,119.51,Mumbai,23,1395,57,0
TXN02791,2026-01-02 13:28:00,Payment,336.69,Hyderabad,53,455,43,0
TXN05051,2026-01-02 13:33:00,Payment,229.91,Mumbai,20,732,19,0
TXN09370,2026-01-02 13:34:00,Payment,469.8,Mumbai,19,2330,2,0
TXN05312,2026-01-02 13:35:00,Withdrawal,61.17,Bengaluru,50,1064,8,0
TXN06367,2026-01-02 13:35:00,Withdrawal,1195.7,Mumbai,65,1321,50,0
TXN02050,2026-01-02 13:36:00,Payment,2591.54,Hyderabad,30,1297,84,0
TXN07760,2026-01-02 13:37:00,Payment,147.23,Kolkata,46,775,12,0
TXN05981,2026-01-02 13:37:00,Payment,313.17,Bengaluru,52,181,76,0
TXN05142,2026-01-02 13:39:00,Transfer,150.39,Chennai,65,1354,37,0
TXN07082,2026-01-02 13:39:00,Transfer,171.46,Mumbai,46,223,82,0
TXN01112,2026-01-02 13:41:00,Withdrawal,1084.52,Bengaluru,62,1843,45,0
TXN03085,2026-01-02 13:48:00,Payment,57.71,Bengaluru,58,1537,42,0
TXN01301,2026-01-02 13:53:00,Payment,103.35,Mumbai,22,638,21,0
TXN03433,2026-01-02 13:54:00,Payment,383.32,Bengaluru,34,93,98,0
TXN00884,2026-01-02 13:58:00,Transfer,42.99,Jaipur,42,760,38,0
TXN01869,2026-01-02 13:59:00,Payment,195.0,Bengaluru,38,1642,37,1
TXN01055,2026-01-02 14:00:00,Transfer,283.26,Delhi,38,105,65,0
TXN05067,2026-01-02 14:01:00,Payment,97.46,Pune,39,1037,66,0
TXN09890,2026-01-02 14:02:00,Transfer,196.07,Jaipur,67,1422,79,0
TXN08373,2026-01-02 14:03:00,Payment,81.47,Mumbai,35,884,94,0
TXN08454,2026-01-02 14:04:00,Withdrawal,436.26,Jaipur,30,674,36,0
TXN05708,2026-01-02 14:04:00,Payment,787.9,Bengaluru,26,1524,40,0
TXN03637,2026-01-02 14:08:00,Transfer,63.21,Delhi,21,536,41,0
TXN05484,2026-01-02 14:08:00,Transfer,1059.24,Bengaluru,63,1903,26,0
TXN06966,2026-01-02 14:09:00,Transfer,384.97,Ahmedabad,53,1598,24,0
TXN07463,2026-01-02 14:10:00,Withdrawal,158.39,Bengaluru,24,1107,39,0
TXN06554,2026-01-02 14:10:00,Transfer,256.15,Ahmedabad,50,1213,61,0
TXN08995,2026-01-02 14:12:00,Transfer,178.8,Delhi,62,370,125,0
TXN06144,2026-01-02 14:14:00,Transfer,1343.75,Delhi,35,1105,70,0
TXN03558,2026-01-02 14:18:00,Transfer,169.48,Pune,50,1169,27,0
TXN06034,2026-01-02 14:19:00,Payment,93.7,Chennai,36,754,110,0
TXN09632,2026-01-02 14:20:00,Transfer,454.08,Chennai,48,174,18,0
TXN09214,2026-01-02 14:24:00,Payment,82.73,Mumbai,51,265,36,0
TXN08783,2026-01-02 14:26:00,Withdrawal,394.44,Delhi,51,1896,39,0
TXN08939,2026-01-02 14:28:00,Transfer,161.56,Bengaluru,40,1519,19,0
TXN04171,2026-01-02 14:30:00,Transfer,630.04,Chennai,66,473,104,0
TXN04762,2026-01-02 14:40:00,Withdrawal,366.19,Hyderabad,65,406,44,0
TXN08958,2026-01-02 14:42:00,Payment,37.56,Bengaluru,63,266,52,0
TXN03728,2026-01-02 14:46:00,Withdrawal,145.91,Chennai,21,2169,9,0
TXN09470,2026-01-02 14:47:00,Transfer,24.75,Bengaluru,18,1033,24,0
TXN02757,2026-01-02 14:47:00,Withdrawal,204.96,Pune,55,249,20,0
TXN05746,2026-01-02 14:51:00,Withdrawal,122.33,Jaipur,39,562,60,0
TXN00183,2026-01-02 14:57:00,Payment,125.04,Mumbai,26,1650,6,0
TXN04776,2026-01-02 14:59:00,Withdrawal,12.54,Mumbai,39,2159,73,0
TXN05127,2026-01-02 15:02:00,Payment,23.33,Chennai,28,1417,13,0
TXN08151,2026-01-02 15:05:00,Payment,1696.96,Kolkata,25,1018,56,0
TXN02151,2026-01-02 15:05:00,Payment,124.62,Hyderabad,60,805,38,0
TXN03683,2026-01-02 15:10:00,Payment,774.01,Mumbai,50,2173,11,0
TXN04045,2026-01-02 15:10:00,Payment,43.18,Bengaluru,57,676,66,0
TXN01598,2026-01-02 15:11:00,Withdrawal,166.31,Hyderabad,30,873,46,0
TXN08893,2026-01-02 15:13:00,Payment,124.28,Ahmedabad,44,4000,15,0
TXN05987,2026-01-02 15:13:00,Transfer,105.68,Pune,22,1154,97,0
TXN01716,2026-01-02 15:18:00,Payment,99.29,Chennai,55,774,82,0
TXN03713,2026-01-02 15:24:00,Payment,76.57,Delhi,30,1728,25,0
TXN00477,2026-01-02 15:25:00,Transfer,154.74,Chennai,55,812,83,0
TXN03519,2026-01-02 15:25:00,Payment,534.49,Ahmedabad,51,425,127,0
TXN00036,2026-01-02 15:26:00,Payment,117.92,Bengaluru,35,1059,52,0
TXN03831,2026-01-02 15:28:00,Transfer,135.61,Mumbai,55,1213,19,0
TXN07297,2026-01-02 15:33:00,Payment,92.95,Bengaluru,56,1863,13,0
TXN06246,2026-01-02 15:34:00,Withdrawal,228.56,Ahmedabad,45,247,8,0
TXN01831,2026-01-02 15:35:00,Payment,171.75,Chennai,49,671,6,0
TXN03378,2026-01-02 15:39:00,Transfer,90.65,Kolkata,30,454,50,0
TXN07825,2026-01-02 15:42:00,Withdrawal,77.43,Mumbai,49,744,50,0
TXN04258,2026-01-02 15:45:00,Payment,196.45,Mumbai,22,654,26,0
TXN03027,2026-01-02 15:46:00,Transfer,404.4,Jaipur,28,797,18,0
TXN07313,2026-01-02 15:52:00,Payment,151.58,Hyderabad,67,1502,20,0
TXN09972,2026-01-02 15:55:00,Transfer,26.42,Mumbai,56,107,103,1
TXN02369,2026-01-02 15:57:00,Payment,52.38,Bengaluru,18,1039,53,0
TXN02116,2026-01-02 15:57:00,Payment,149.79,Hyderabad,53,718,32,0
TXN02508,2026-01-02 15:57:00,Payment,590.02,Pune,51,1070,22,0
TXN00075,2026-01-02 15:58:00,Withdrawal,179.8,Chennai,48,537,58,0
TXN01080,2026-01-02 16:06:00,Transfer,27.86,Hyderabad,48,2215,81,0
TXN05158,2026-01-02 16:15:00,Transfer,50.18,Chennai,24,265,100,0
TXN07367,2026-01-02 16:17:00,Payment,64.39,Jaipur,42,317,13,0
TXN01755,2026-01-02 16:17:00,Payment,599.9,Chennai,49,1174,15,0
TXN03679,2026-01-02 16:19:00,Payment,108.58,Mumbai,68,561,59,1
TXN07798,2026-01-02 16:21:00,Transfer,515.28,Kolkata,44,689,32,0
TXN00184,2026-01-02 16:25:00,Payment,1607.87,Kolkata,27,368,71,0
TXN04826,2026-01-02 16:26:00,Transfer,54.0,Hyderabad,45,1127,66,0
TXN00783,2026-01-02 16:27:00,Transfer,81.36,Bengaluru,20,396,57,0
TXN01579,2026-01-02 16:29:00,Withdrawal,56.88,Mumbai,36,277,68,0
TXN06536,2026-01-02 16:33:00,Payment,278.33,Pune,38,1676,47,0
TXN00291,2026-01-02 16:33:00,Payment,3089.69,Hyderabad,30,1344,77,0
TXN06714,2026-01-02 16:35:00,Transfer,181.12,Jaipur,66,422,12,1
TXN06797,2026-01-02 16:40:00,Payment,131.91,Mumbai,48,839,44,0
TXN00092,2026-01-02 16:48:00,Withdrawal,189.47,Delhi,43,99,36,0
TXN08370,2026-01-02 16:49:00,Payment,417.39,Kolkata,63,812,70,0
TXN05822,2026-01-02 16:52:00,Payment,78.1,Delhi,26,295,61,0
TXN01217,2026-01-02 16:53:00,Withdrawal,38.93,Mumbai,37,1305,11,0
TXN08777,2026-01-02 16:59:00,Transfer,72.12,Jaipur,48,1266,38,1
TXN09565,2026-01-02 17:02:00,Payment,646.42,Delhi,40,1347,2,0
TXN08200,2026-01-02 17:05:00,Transfer,39.78,Chennai,62,771,46,0
TXN02272,2026-01-02 17:09:00,Transfer,70.57,Mumbai,19,1077,44,0
TXN01772,2026-01-02 17:19:00,Transfer,241.71,Ahmedabad,29,1222,44,0
TXN08978,2026-01-02 17:21:00,Payment,62.81,Hyderabad,46,1913,68,0
TXN04897,2026-01-02 17:23:00,Payment,393.13,Bengaluru,66,878,34,0
TXN01426,2026-01-02 17:31:00,Payment,40.82,Bengaluru,18,1992,55,0
TXN01400,2026-01-02 17:33:00,Transfer,347.48,Delhi,54,1271,66,0
TXN00623,2026-01-02 17:34:00,Transfer,204.01,Jaipur,62,1598,15,1
TXN00845,2026-01-02 17:36:00,Payment,349.78,Mumbai,61,1010,97,0
TXN01194,2026-01-02 17:36:00,Transfer,614.63,Ahmedabad,58,2489,35,0
TXN04565,2026-01-02 17:43:00,Payment,56.0,Mumbai,32,921,22,1
TXN00865,2026-01-02 17:44:00,Payment,411.86,Mumbai,20,792,60,0
TXN01445,2026-01-02 17:45:00,Payment,790.77,Pune,23,2056,39,0
TXN01083,2026-01-02 17:45:00,Transfer,218.76,Delhi,35,536,35,0
TXN05362,2026-01-02 17:47:00,Payment,73.76,Hyderabad,27,1575,24,0
TXN05967,2026-01-02 17:50:00,Payment,130.55,Hyderabad,24,939,70,0
TXN05311,2026-01-02 17:51:00,Payment,925.07,Bengaluru,29,907,16,0
TXN05403,2026-01-02 17:52:00,Transfer,349.53,Jaipur,61,287,9,0
TXN08395,2026-01-02 17:55:00,Payment,1866.48,Pune,51,385,16,0
TXN05146,2026-01-02 17:56:00,Transfer,312.67,Chennai,29,861,84,0
TXN01000,2026-01-02 17:58:00,Transfer,99.69,Pune,26,1402,83,0
TXN08135,2026-01-02 18:01:00,Transfer,55.41,Delhi,48,921,95,0
TXN03126,2026-01-02 18:02:00,Transfer,96.03,Hyderabad,22,831,14,0
TXN01022,2026-01-02 18:02:00,Transfer,399.35,Pune,39,504,113,0
TXN05990,2026-01-02 18:05:00,Transfer,217.19,Mumbai,45,2011,35,0
TXN01258,2026-01-02 18:06:00,Payment,145.01,Bengaluru,68,1371,21,0
TXN02150,2026-01-02 18:06:00,Payment,49.53,Chennai,36,1068,36,0
TXN09334,2026-01-02 18:07:00,Payment,821.46,Mumbai,50,974,37,0
TXN01605,2026-01-02 18:17:00,Payment,123.89,Hyderabad,42,1140,51,0
TXN01966,2026-01-02 18:27:00,Withdrawal,201.03,Hyderabad,47,888,19,0
TXN07379,2026-01-02 18:28:00,Transfer,117.32,Bengaluru,20,355,34,0
TXN00197,2026-01-02 18:32:00,Payment,1523.27,Hyderabad,69,1064,18,0
TXN03229,2026-01-02 18:40:00,Payment,26.42,Mumbai,61,373,36,0
TXN09832,2026-01-02 18:45:00,Payment,389.53,Hyderabad,64,1558,89,0
TXN06856,2026-01-02 18:50:00,Payment,65.91,Hyderabad,51,794,71,0
TXN06344,2026-01-02 18:53:00,Transfer,262.75,Hyderabad,32,463,25,0
TXN06384,2026-01-02 18:55:00,Payment,25.35,Mumbai,31,747,24,0
TXN06083,2026-01-02 18:57:00,Transfer,164.07,Bengaluru,53,354,12,1
TXN05673,2026-01-02 19:06:00,Withdrawal,74.28,Bengaluru,68,265,29,0
TXN04530,2026-01-02 19:15:00,Transfer,317.44,Bengaluru,31,286,37,0
TXN08836,2026-01-02 19:15:00,Payment,135.37,Hyderabad,33,512,33,0
TXN09557,2026-01-02 19:17:00,Payment,466.61,Chennai,42,871,48,0
TXN04903,2026-01-02 19:19:00,Transfer,225.89,Hyderabad,47,1481,22,0
TXN09574,2026-01-02 19:22:00,Payment,43.44,Bengaluru,27,719,71,0
TXN03105,2026-01-02 19:24:00,Withdrawal,139.86,Hyderabad,44,1992,59,0
TXN04731,2026-01-02 19:25:00,Payment,113.55,Bengaluru,41,1641,57,0
TXN06702,2026-01-02 19:26:00,Payment,1131.61,Chennai,61,561,10,0
TXN07059,2026-01-02 19:28:00,Payment,240.19,Delhi,25,1153,5,0
TXN03850,2026-01-02 19:38:00,Transfer,991.67,Hyderabad,55,1112,34,0
TXN06178,2026-01-02 19:43:00,Withdrawal,41.61,Mumbai,26,2510,81,0
TXN02380,2026-01-02 19:44:00,Payment,289.0,Hyderabad,25,1343,45,0
TXN04047,2026-01-02 19:44:00,Payment,183.61,Pune,51,1015,42,0
TXN02401,2026-01-02 19:49:00,Withdrawal,189.26,Bengaluru,66,815,107,0
TXN06667,2026-01-02 19:51:00,Payment,523.33,Delhi,33,180,69,0
TXN02394,2026-01-02 19:53:00,Transfer,376.86,Mumbai,37,484,4,0
TXN00037,2026-01-02 19:54:00,Payment,40.53,Jaipur,26,367,13,0
TXN09874,2026-01-02 19:56:00,Transfer,249.56,Kolkata,43,2013,22,0
TXN03526,2026-01-02 20:09:00,Payment,1127.52,Delhi,62,1196,33,0
TXN07262,2026-01-02 20:16:00,Payment,397.23,Chennai,42,303,94,0
TXN06115,2026-01-02 20:20:00,Withdrawal,186.62,Hyderabad,29,636,26,0
TXN01572,2026-01-02 20:25:00,Payment,658.29,Chennai,59,602,45,0
TXN07536,2026-01-02 20:30:00,Transfer,86.25,Pune,61,855,22,0
TXN04575,2026-01-02 20:32:00,Transfer,170.56,Mumbai,47,302,40,0
TXN09358,2026-01-02 20:33:00,Transfer,126.79,Ahmedabad,69,755,68,0
TXN03946,2026-01-02 20:39:00,Transfer,378.56,Chennai,23,572,25,1
TXN00359,2026-01-02 20:43:00,Withdrawal,190.78,Kolkata,65,540,26,0
TXN02954,2026-01-02 20:44:00,Withdrawal,160.93,Pune,67,1318,14,0
TXN02252,2026-01-02 20:47:00,Payment,513.04,Kolkata,22,1696,84,0
TXN05329,2026-01-02 20:47:00,Payment,826.14,Delhi,30,430,37,0
TXN08727,2026-01-02 20:48:00,Withdrawal,71.12,Chennai,41,991,33,0
TXN02354,2026-01-02 20:52:00,Transfer,140.18,Mumbai,58,584,65,1
TXN01930,2026-01-02 20:53:00,Payment,156.18,Bengaluru,69,1192,15,0
TXN00871,2026-01-02 20:54:00,Payment,101.24,Hyderabad,34,2068,45,1
TXN07107,2026-01-02 20:58:00,Withdrawal,177.06,Delhi,68,409,5,0
TXN06710,2026-01-02 21:03:00,Transfer,2556.52,Pune,62,1534,78,0
TXN09404,2026-01-02 21:06:00,Payment,95.96,Mumbai,18,3170,56,0
TXN04173,2026-01-02 21:06:00,Payment,440.92,Mumbai,65,1507,85,0
TXN01644,2026-01-02 21:08:00,Transfer,338.63,Pune,55,802,40,0
TXN09069,2026-01-02 21:08:00,Withdrawal,293.19,Hyderabad,21,1745,74,0
TXN03767,2026-01-02 21:10:00,Payment,2002.24,Mumbai,26,503,37,0
TXN01700,2026-01-02 21:13:00,Withdrawal,686.9,Hyderabad,20,457,63,0
TXN03530,2026-01-02 21:15:00,Transfer,61.61,Delhi,35,958,49,1
TXN00255,2026-01-02 21:21:00,Withdrawal,319.37,Mumbai,33,651,36,0
TXN01431,2026-01-02 21:22:00,Payment,311.41,Mumbai,23,1789,57,0
TXN03650,2026-01-02 21:27:00,Payment,1003.91,Bengaluru,19,882,25,0
TXN00220,2026-01-02 21:27:00,Payment,261.77,Jaipur,34,1557,88,0
TXN04462,2026-01-02 21:30:00,Payment,465.08,Hyderabad,48,2241,96,0
TXN08791,2026-01-02 21:31:00,Payment,457.43,Mumbai,65,2453,58,0
TXN02324,2026-01-02 21:32:00,Payment,208.3,Bengaluru,27,358,31,0
TXN05904,2026-01-02 21:39:00,Transfer,329.39,Chennai,28,1680,81,0
TXN07625,2026-01-02 21:39:00,Payment,38.23,Mumbai,24,1541,65,0
TXN08282,2026-01-02 21:44:00,Payment,235.63,Chennai,42,1629,58,0
TXN08883,2026-01-02 21:47:00,Payment,2335.0,Pune,65,351,7,0
TXN05320,2026-01-02 21:51:00,Payment,349.2,Delhi,46,1906,13,0
TXN02329,2026-01-02 21:51:00,Withdrawal,154.46,Pune,36,544,32,0
TXN03694,2026-01-02 21:56:00,Payment,1898.81,Mumbai,37,1463,34,0
TXN03001,2026-01-02 22:00:00,Withdrawal,87.3,Kolkata,18,1498,98,0
TXN09518,2026-01-02 22:03:00,Payment,110.4,Delhi,28,610,94,0
TXN05213,2026-01-02 22:04:00,Payment,48.86,Chennai,18,569,90,0
TXN02224,2026-01-02 22:04:00,Payment,542.14,Mumbai,63,1185,17,0
TXN05256,2026-01-02 22:09:00,Payment,778.24,Delhi,36,418,43,0
TXN03943,2026-01-02 22:11:00,Transfer,56.72,Kolkata,57,1640,17,1
TXN01817,2026-01-02 22:13:00,Transfer,482.12,Jaipur,56,623,49,1
TXN05050,2026-01-02 22:14:00,Payment,216.29,Bengaluru,69,1240,41,0
TXN04673,2026-01-02 22:16:00,Payment,344.82,Bengaluru,38,1325,86,0
TXN00604,2026-01-02 22:22:00,Payment,40.54,Delhi,35,153,77,0
TXN07660,2026-01-02 22:25:00,Transfer,72.66,Kolkata,46,1176,37,0
TXN06189,2026-01-02 22:30:00,Payment,175.98,Ahmedabad,50,1472,47,0
