transaction_id,amount,transaction_type,location,timestamp,is_fraud
TXN0000425,72.72,ATM,NY,2024-01-05 10:15:00,0
TXN0000426,30.1,ATM,NY,2024-01-05 10:30:00,0
TXN0000427,5.74,Transfer,CA,2024-01-05 10:45:00,0
TXN0000428,11.0,ATM,NY,2024-01-05 11:00:00,0
TXN0000429,11.58,Transfer,NY,2024-01-05 11:15:00,0
TXN0000430,18.93,Transfer,CA,2024-01-05 11:30:00,0
TXN0000431,10.56,ATM,CA,2024-01-05 11:45:00,0
TXN0000432,7.44,ATM,CA,2024-01-05 12:00:00,0
TXN0000433,13.94,POS,IL,2024-01-05 12:15:00,0
TXN0000434,5.86,Online,CA,2024-01-05 12:30:00,0
TXN0000435,4.27,Online,NY,2024-01-05 12:45:00,0
TXN0000436,18.96,ATM,TX,2024-01-05 13:00:00,0
TXN0000437,57.94,POS,IL,2024-01-05 13:15:00,0
TXN0000438,3.21,Online,CA,2024-01-05 13:30:00,1
TXN0000439,20.17,POS,FL,2024-01-05 13:45:00,0
TXN0000440,9.21,Transfer,TX,2024-01-05 14:00:00,0
TXN0000441,6.22,POS,CA,2024-01-05 14:15:00,0
TXN0000442,55.93,Online,CA,2024-01-05 14:30:00,0
TXN0000443,10.79,Online,TX,2024-01-05 14:45:00,0
TXN0000444,121.26,POS,FL,2024-01-05 15:00:00,0
TXN0000445,7.88,Transfer,WA,2024-01-05 15:15:00,0
TXN0000446,31.94,ATM,FL,2024-01-05 15:30:00,0
TXN0000447,15.29,Online,TX,2024-01-05 15:45:00,0
TXN0000448,8.13,ATM,CA,2024-01-05 16:00:00,0
TXN0000449,40.66,ATM,IL,2024-01-05 16:15:00,0
TXN0000450,16.68,Online,TX,2024-01-05 16:30:00,0
TXN0000451,41.42,Online,IL,2024-01-05 16:45:00,0
TXN0000452,18.98,Online,FL,2024-01-05 17:00:00,0
TXN0000453,5.46,POS,IL,2024-01-05 17:15:00,0
TXN0000454,17.77,ATM,TX,2024-01-05 17:30:00,0
TXN0000455,21.38,Transfer,FL,2024-01-05 17:45:00,0
TXN0000456,63.44,POS,NY,2024-01-05 18:00:00,0
TXN0000457,6.77,POS,TX,2024-01-05 18:15:00,0
TXN0000458,19.16,ATM,WA,2024-01-05 18:30:00,0
TXN0000459,2.54,Online,CA,2024-01-05 18:45:00,0
TXN0000460,43.89,Transfer,FL,2024-01-05 19:00:00,0
TXN0000461,5.49,ATM,TX,2024-01-05 19:15:00,0
TXN0000462,2.3,Online,NY,2024-01-05 19:30:00,0
TXN0000463,18.71,Transfer,NY,2024-01-05 19:45:00,0
TXN0000464,75.7,Transfer,TX,2024-01-05 20:00:00,0
TXN0000465,3.22,Online,TX,2024-01-05 20:15:00,0
TXN0000466,5.44,Online,IL,2024-01-05 20:30:00,0
TXN0000467,8.23,ATM,WA,2024-01-05 20:45:00,0
TXN0000468,5.18,POS,CA,2024-01-05 21:00:00,0
TXN0000469,31.67,Online,IL,2024-01-05 21:15:00,0
TXN0000470,7.62,Transfer,IL,2024-01-05 21:30:00,0
TXN0000471,8.45,Transfer,WA,2024-01-05 21:45:00,0
TXN0000472,40.45,Online,CA,2024-01-05 22:00:00,0
TXN0000473,8.11,ATM,FL,2024-01-05 22:15:00,0
TXN0000474,33.76,POS,TX,2024-01-05 22:30:00,0
TXN0000475,6.26,Transfer,NY,2024-01-05 22:45:00,0
TXN0000476,4.69,ATM,IL,2024-01-05 23:00:00,0
TXN0000477,2.22,Transfer,TX,2024-01-05 23:15:00,0
TXN0000478,187.44,ATM,NY,2024-01-05 23:30:00,0
TXN0000479,13.68,ATM,WA,2024-01-05 23:45:00,0
TXN0000480,26.92,Online,IL,2024-01-06 00:00:00,0
TXN0000481,19.35,Transfer,IL,2024-01-06 00:15:00,0
TXN0000482,24.34,POS,TX,2024-01-06 00:30:00,0
TXN0000483,21.32,POS,CA,2024-01-06 00:45:00,0
TXN0000484,198.32,Online,WA,2024-01-06 01:00:00,0
TXN0000485,5.77,POS,WA,2024-01-06 01:15:00,0
TXN0000486,3.1,ATM,FL,2024-01-06 01:30:00,0
TXN0000487,5.96,Transfer,FL,2024-01-06 01:45:00,0
TXN0000488,4.05,Online,TX,2024-01-06 02:00:00,0
TXN0000489,49.22,POS,TX,2024-01-06 02:15:00,0
TXN0000490,53.76,Transfer,WA,2024-01-06 02:30:00,0
TXN0000491,6.34,Transfer,CA,2024-01-06 02:45:00,0
TXN0000492,3.79,Transfer,WA,2024-01-06 03:00:00,0
TXN0000493,13.12,POS,NY,2024-01-06 03:15:00,0
TXN0000494,106.63,Online,FL,2024-01-06 03:30:00,0
TXN0000495,0.68,Online,IL,2024-01-06 03:45:00,0
TXN0000496,37.79,ATM,IL,2024-01-06 04:00:00,0
TXN0000497,5.52,ATM,TX,2024-01-06 04:15:00,0
TXN0000498,70.0,POS,WA,2024-01-06 04:30:00,0
TXN0000499,5.51,Transfer,FL,2024-01-06 04:45:00,0
TXN0000500,14.26,Online,FL,2024-01-06 05:00:00,0
TXN0000501,3.3,Online,CA,2024-01-06 05:15:00,0
TXN0000502,6.22,POS,NY,2024-01-06 05:30:00,0
TXN0000503,105.95,Transfer,NY,2024-01-06 05:45:00,0
TXN0000504,53.77,Transfer,NY,2024-01-06 06:00:00,0
TXN0000505,12.4,POS,IL,2024-01-06 06:15:00,0
TXN0000506,7.07,POS,NY,2024-01-06 06:30:00,0
TXN0000507,2.07,POS,TX,2024-01-06 06:45:00,0
TXN0000508,12.52,Online,NY,2024-01-06 07:00:00,0
TXN0000509,19.35,ATM,FL,2024-01-06 07:15:00,0
TXN0000510,18.16,Transfer,FL,2024-01-06 07:30:00,0
TXN0000511,17.95,ATM,WA,2024-01-06 07:45:00,0
TXN0000512,5.23,ATM,CA,2024-01-06 08:00:00,0
TXN0000513,18.55,POS,CA,2024-01-06 08:15:00,0
TXN0000514,19.17,Online,WA,2024-01-06 08:30:00,0
TXN0000515,94.51,Transfer,CA,2024-01-06 08:45:00,0
TXN0000516,188.69,Online,WA,2024-01-06 09:00:00,0
TXN0000517,17.04,Online,NY,2024-01-06 09:15:00,0
TXN0000518,8.01,Online,FL,2024-01-06 09:30:00,0
TXN0000519,18.58,ATM,WA,2024-01-06 09:45:00,0
TXN0000520,9.69,ATM,NY,2024-01-06 10:00:00,0
TXN0000521,8.24,Online,NY,2024-01-06 10:15:00,0
TXN0000522,18.72,Online,TX,2024-01-06 10:30:00,0
TXN0000523,5.74,Transfer,WA,2024-01-06 10:45:00,0
TXN0000524,41.57,Online,TX,2024-01-06 11:00:00,0
TXN0000525,17.73,ATM,WA,2024-01-06 11:15:00,0
TXN0000526,27.11,ATM,NY,2024-01-06 11:30:00,0
TXN0000527,16.13,POS,TX,2024-01-06 11:45:00,1
TXN0000528,8.39,POS,IL,2024-01-06 12:00:00,0
TXN0000529,6.44,POS,IL,2024-01-06 12:15:00,0
TXN0000530,15.11,Online,FL,2024-01-06 12:30:00,1
TXN0000531,10.4,ATM,IL,2024-01-06 12:45:00,1
TXN0000532,26.59,Online,FL,2024-01-06 13:00:00,0
TXN0000533,19.98,Transfer,NY,2024-01-06 13:15:00,0
TXN0000534,3.92,ATM,TX,2024-01-06 13:30:00,0
TXN0000535,21.77,Online,WA,2024-01-06 13:45:00,0
TXN0000536,4.01,Online,TX,2024-01-06 14:00:00,1
TXN0000537,9.59,POS,CA,2024-01-06 14:15:00,0
TXN0000538,14.11,Online,CA,2024-01-06 14:30:00,0
TXN0000539,1.66,POS,NY,2024-01-06 14:45:00,0
TXN0000540,22.42,Online,CA,2024-01-06 15:00:00,0
TXN0000541,24.08,POS,IL,2024-01-06 15:15:00,0
TXN0000542,16.62,Online,WA,2024-01-06 15:30:00,0
TXN0000543,12.07,Online,NY,2024-01-06 15:45:00,0
TXN0000544,12.83,ATM,FL,2024-01-06 16:00:00,1
TXN0000545,6.22,POS,IL,2024-01-06 16:15:00,0
TXN0000546,14.53,ATM,TX,2024-01-06 16:30:00,0
TXN0000547,10.35,POS,IL,2024-01-06 16:45:00,0
TXN0000548,22.42,Transfer,FL,2024-01-06 17:00:00,0
TXN0000549,4.74,ATM,FL,2024-01-06 17:15:00,0
TXN0000550,26.65,POS,CA,2024-01-06 17:30:00,0
TXN0000551,23.85,POS,NY,2024-01-06 17:45:00,0
TXN0000552,16.95,Online,IL,2024-01-06 18:00:00,0
TXN0000553,11.86,Transfer,TX,2024-01-06 18:15:00,0
TXN0000554,38.97,Online,IL,2024-01-06 18:30:00,0
TXN0000555,2.73,Transfer,WA,2024-01-06 18:45:00,0
TXN0000556,34.9,ATM,CA,2024-01-06 19:00:00,0
TXN0000557,26.89,ATM,IL,2024-01-06 19:15:00,0
TXN0000558,28.22,ATM,NY,2024-01-06 19:30:00,0
TXN0000559,31.82,Transfer,IL,2024-01-06 19:45:00,0
TXN0000560,9.17,POS,CA,2024-01-06 20:00:00,0
TXN0000561,14.71,ATM,TX,2024-01-06 20:15:00,0
TXN0000562,43.14,Online,NY,2024-01-06 20:30:00,0
TXN0000563,33.68,POS,WA,2024-01-06 20:45:00,0
TXN0000564,25.74,ATM,TX,2024-01-06 21:00:00,0
TXN0000565,3.26,ATM,TX,2024-01-06 21:15:00,0
TXN0000566,38.3,ATM,NY,2024-01-06 21:30:00,0
TXN0000567,81.73,Transfer,TX,2024-01-06 21:45:00,0
TXN0000568,67.46,ATM,IL,2024-01-06 22:00:00,0
TXN0000569,26.59,ATM,FL,2024-01-06 22:15:00,0
TXN0000570,3.1,ATM,IL,2024-01-06 22:30:00,0
TXN0000571,62.24,Transfer,IL,2024-01-06 22:45:00,0
TXN0000572,16.83,Transfer,WA,2024-01-06 23:00:00,0
TXN0000573,0.96,POS,IL,2024-01-06 23:15:00,0
TXN0000574,31.58,ATM,TX,2024-01-06 23:30:00,0
TXN0000575,3.35,ATM,CA,2024-01-06 23:45:00,0
TXN0000576,4.24,POS,TX,2024-01-07 00:00:00,0
TXN0000577,9.38,ATM,CA,2024-01-07 00:15:00,0
TXN0000578,92.49,POS,FL,2024-01-07 00:30:00,0
TXN0000579,12.87,ATM,WA,2024-01-07 00:45:00,0
TXN0000580,27.8,ATM,IL,2024-01-07 01:00:00,1
TXN0000581,163.62,POS,CA,2024-01-07 01:15:00,0
TXN0000582,136.02,ATM,CA,2024-01-07 01:30:00,0
TXN0000583,17.74,Online,CA,2024-01-07 01:45:00,0
TXN0000584,15.03,Transfer,FL,2024-01-07 02:00:00,0
TXN0000585,4.42,Online,NY,2024-01-07 02:15:00,0
TXN0000586,8.73,ATM,NY,2024-01-07 02:30:00,0
TXN0000587,33.46,Online,NY,2024-01-07 02:45:00,0
TXN0000588,32.29,Online,WA,2024-01-07 03:00:00,0
TXN0000589,22.93,Online,NY,2024-01-07 03:15:00,0
TXN0000590,66.27,POS,WA,2024-01-07 03:30:00,0
TXN0000591,7.95,POS,CA,2024-01-07 03:45:00,0
TXN0000592,18.78,ATM,WA,2024-01-07 04:00:00,0
TXN0000593,48.3,POS,NY,2024-01-07 04:15:00,0
TXN0000594,40.49,Online,TX,2024-01-07 04:30:00,0
TXN0000595,72.61,ATM,IL,2024-01-07 04:45:00,0
TXN0000596,32.34,POS,WA,2024-01-07 05:00:00,0
TXN0000597,13.86,Transfer,TX,2024-01-07 05:15:00,0
TXN0000598,31.02,Online,IL,2024-01-07 05:30:00,0
TXN0000599,6.03,POS,WA,2024-01-07 05:45:00,0
TXN0000600,2.81,POS,WA,2024-01-07 06:00:00,0
TXN0000601,40.32,POS,NY,2024-01-07 06:15:00,0
TXN0000602,18.8,ATM,NY,2024-01-07 06:30:00,0
TXN0000603,29.08,ATM,FL,2024-01-07 06:45:00,0
TXN0000604,2.62,ATM,CA,2024-01-07 07:00:00,0
TXN0000605,12.96,ATM,WA,2024-01-07 07:15:00,0
TXN0000606,9.78,ATM,NY,2024-01-07 07:30:00,0
TXN0000607,7.12,Online,WA,2024-01-07 07:45:00,0
TXN0000608,1.34,ATM,FL,2024-01-07 08:00:00,0
TXN0000609,13.44,Transfer,TX,2024-01-07 08:15:00,0
TXN0000610,58.95,Online,FL,2024-01-07 08:30:00,0
TXN0000611,31.73,POS,WA,2024-01-07 08:45:00,1
TXN0000612,9.77,POS,CA,2024-01-07 09:00:00,0
TXN0000613,19.73,ATM,WA,2024-01-07 09:15:00,0
TXN0000614,49.81,POS,WA,2024-01-07 09:30:00,0
TXN0000615,0.73,ATM,NY,2024-01-07 09:45:00,0
TXN0000616,17.3,POS,FL,2024-01-07 10:00:00,0
TXN0000617,38.55,Transfer,TX,2024-01-07 10:15:00,0
TXN0000618,45.54,Online,FL,2024-01-07 10:30:00,0
TXN0000619,154.61,POS,NY,2024-01-07 10:45:00,0
TXN0000620,78.42,POS,IL,2024-01-07 11:00:00,0
TXN0000621,29.23,POS,CA,2024-01-07 11:15:00,0
TXN0000622,28.86,Transfer,IL,2024-01-07 11:30:00,0
TXN0000623,51.64,Transfer,TX,2024-01-07 11:45:00,0
TXN0000624,10.52,Online,FL,2024-01-07 12:00:00,0
TXN0000625,19.14,Transfer,NY,2024-01-07 12:15:00,0
TXN0000626,59.59,Online,FL,2024-01-07 12:30:00,0
TXN0000627,210.38,ATM,IL,2024-01-07 12:45:00,0
TXN0000628,16.59,Online,IL,2024-01-07 13:00:00,0
TXN0000629,18.95,Transfer,IL,2024-01-07 13:15:00,0
TXN0000630,25.49,ATM,TX,2024-01-07 13:30:00,0
TXN0000631,100.67,Online,FL,2024-01-07 13:45:00,0
TXN0000632,19.37,Online,NY,2024-01-07 14:00:00,0
TXN0000633,117.12,ATM,NY,2024-01-07 14:15:00,0
TXN0000634,6.3,Transfer,FL,2024-01-07 14:30:00,0
TXN0000635,16.07,POS,IL,2024-01-07 14:45:00,0
TXN0000636,15.83,ATM,IL,2024-01-07 15:00:00,0
TXN0000637,51.61,ATM,WA,2024-01-07 15:15:00,0
TXN0000638,70.41,ATM,FL,2024-01-07 15:30:00,0
TXN0000639,3.28,ATM,FL,2024-01-07 15:45:00,0
TXN0000640,6.7,Online,IL,2024-01-07 16:00:00,0
TXN0000641,30.09,POS,NY,2024-01-07 16:15:00,0
TXN0000642,9.11,Online,TX,2024-01-07 16:30:00,0
TXN0000643,3.23,Transfer,NY,2024-01-07 16:45:00,0
TXN0000644,69.84,Transfer,FL,2024-01-07 17:00:00,0
TXN0000645,36.33,Transfer,IL,2024-01-07 17:15:00,0
TXN0000646,36.3,POS,FL,2024-01-07 17:30:00,0
TXN0000647,11.35,Online,IL,2024-01-07 17:45:00,0
TXN0000648,69.04,Transfer,TX,2024-01-07 18:00:00,0
TXN0000649,15.06,Transfer,CA,2024-01-07 18:15:00,0
TXN0000650,74.87,POS,FL,2024-01-07 18:30:00,0
TXN0000651,6.73,ATM,TX,2024-01-07 18:45:00,0
TXN0000652,7.21,POS,IL,2024-01-07 19:00:00,0
TXN0000653,25.68,Transfer,FL,2024-01-07 19:15:00,0
TXN0000654,8.65,Online,WA,2024-01-07 19:30:00,0
TXN0000655,45.17,POS,WA,2024-01-07 19:45:00,0
TXN0000656,27.44,Online,IL,2024-01-07 20:00:00,0
TXN0000657,6.64,POS,WA,2024-01-07 20:15:00,0
TXN0000658,21.92,Online,FL,2024-01-07 20:30:00,0
TXN0000659,13.18,ATM,WA,2024-01-07 20:45:00,0
TXN0000660,60.28,ATM,WA,2024-01-07 21:00:00,0
TXN0000661,9.4,Transfer,IL,2024-01-07 21:15:00,0
TXN0000662,11.86,Transfer,TX,2024-01-07 21:30:00,0
TXN0000663,85.93,POS,IL,2024-01-07 21:45:00,0
TXN0000664,294.8,Online,WA,2024-01-07 22:00:00,0
TXN0000665,221.14,ATM,TX,2024-01-07 22:15:00,0
TXN0000666,21.67,Transfer,WA,2024-01-07 22:30:00,0
TXN0000667,26.12,POS,WA,2024-01-07 22:45:00,0
TXN0000668,126.49,Transfer,NY,2024-01-07 23:00:00,0
TXN0000669,17.3,POS,NY,2024-01-07 23:15:00,0
TXN0000670,6.22,Transfer,TX,2024-01-07 23:30:00,0
TXN0000671,23.11,POS,IL,2024-01-07 23:45:00,0
TXN0000672,34.53,POS,CA,2024-01-08 00:00:00,0
TXN0000673,7.43,POS,FL,2024-01-08 00:15:00,0
TXN0000674,2.79,Online,FL,2024-01-08 00:30:00,0
TXN0000675,3.58,Transfer,NY,2024-01-08 00:45:00,0
TXN0000676,44.63,POS,WA,2024-01-08 01:00:00,0
TXN0000677,8.08,Transfer,WA,2024-01-08 01:15:00,0
TXN0000678,16.95,ATM,FL,2024-01-08 01:30:00,0
TXN0000679,25.92,Online,FL,2024-01-08 01:45:00,0
TXN0000680,42.22,POS,IL,2024-01-08 02:00:00,0
TXN0000681,13.44,Online,WA,2024-01-08 02:15:00,0
TXN0000682,36.54,Transfer,CA,2024-01-08 02:30:00,0
TXN0000683,6.9,Online,IL,2024-01-08 02:45:00,0
TXN0000684,13.01,POS,FL,2024-01-08 03:00:00,0
TXN0000685,5.87,Online,NY,2024-01-08 03:15:00,0
TXN0000686,78.11,Online,FL,2024-01-08 03:30:00,0
TXN0000687,19.44,Online,TX,2024-01-08 03:45:00,0
TXN0000688,8.27,Online,IL,2024-01-08 04:00:00,0
TXN0000689,13.16,Online,WA,2024-01-08 04:15:00,1
TXN0000690,15.39,ATM,TX,2024-01-08 04:30:00,1
TXN0000691,46.55,POS,WA,2024-01-08 04:45:00,0
TXN0000692,2.96,POS,IL,2024-01-08 05:00:00,0
TXN0000693,5.79,POS,FL,2024-01-08 05:15:00,0
TXN0000694,12.76,ATM,TX,2024-01-08 05:30:00,0
TXN0000695,419.38,ATM,CA,2024-01-08 05:45:00,0
TXN0000696,63.23,ATM,WA,2024-01-08 06:00:00,0
TXN0000697,17.57,ATM,FL,2024-01-08 06:15:00,0
TXN0000698,47.2,Online,FL,2024-01-08 06:30:00,0
TXN0000699,237.2,Online,FL,2024-01-08 06:45:00,0
TXN0000700,15.17,POS,CA,2024-01-08 07:00:00,0
TXN0000701,12.94,ATM,WA,2024-01-08 07:15:00,0
TXN0000702,86.0,ATM,CA,2024-01-08 07:30:00,0
TXN0000703,36.34,ATM,IL,2024-01-08 07:45:00,0
TXN0000704,44.95,ATM,NY,2024-01-08 08:00:00,0
TXN0000705,10.91,Online,NY,2024-01-08 08:15:00,0
TXN0000706,202.16,ATM,FL,2024-01-08 08:30:00,0
TXN0000707,156.26,Transfer,TX,2024-01-08 08:45:00,0
TXN0000708,39.61,Online,CA,2024-01-08 09:00:00,0
TXN0000709,45.66,Online,WA,2024-01-08 09:15:00,0
TXN0000710,1.76,Online,WA,2024-01-08 09:30:00,0
TXN0000711,43.17,ATM,NY,2024-01-08 09:45:00,0
TXN0000712,15.91,POS,WA,2024-01-08 10:00:00,0
TXN0000713,33.81,ATM,NY,2024-01-08 10:15:00,0
TXN0000714,45.56,Online,TX,2024-01-08 10:30:00,0
TXN0000715,13.34,Online,IL,2024-01-08 10:45:00,1
TXN0000716,2.64,Online,WA,2024-01-08 11:00:00,0
TXN0000717,31.23,Online,NY,2024-01-08 11:15:00,0
TXN0000718,8.25,ATM,NY,2024-01-08 11:30:00,0
TXN0000719,13.51,Online,CA,2024-01-08 11:45:00,0
TXN0000720,9.72,Online,IL,2024-01-08 12:00:00,0
TXN0000721,13.33,Transfer,IL,2024-01-08 12:15:00,0
TXN0000722,1.26,Transfer,IL,2024-01-08 12:30:00,0
TXN0000723,86.52,Transfer,NY,2024-01-08 12:45:00,0
TXN0000724,27.22,Transfer,WA,2024-01-08 13:00:00,0
TXN0000725,76.22,Transfer,IL,2024-01-08 13:15:00,0
TXN0000726,216.11,POS,IL,2024-01-08 13:30:00,0
TXN0000727,20.64,Online,CA,2024-01-08 13:45:00,0
TXN0000728,2.31,Transfer,NY,2024-01-08 14:00:00,0
TXN0000729,6.87,POS,WA,2024-01-08 14:15:00,0
TXN0000730,4.72,POS,IL,2024-01-08 14:30:00,0
TXN0000731,11.0,ATM,WA,2024-01-08 14:45:00,0
TXN0000732,22.1,Transfer,TX,2024-01-08 15:00:00,0
TXN0000733,1.82,Online,TX,2024-01-08 15:15:00,0
TXN0000734,30.29,POS,IL,2024-01-08 15:30:00,0
TXN0000735,3.28,Online,WA,2024-01-08 15:45:00,0
TXN0000736,28.7,POS,TX,2024-01-08 16:00:00,0
TXN0000737,17.61,POS,FL,2024-01-08 16:15:00,0
TXN0000738,13.79,ATM,IL,2024-01-08 16:30:00,0
TXN0000739,18.4,Online,CA,2024-01-08 16:45:00,0
TXN0000740,10.51,POS,CA,2024-01-08 17:00:00,0
TXN0000741,9.63,POS,WA,2024-01-08 17:15:00,0
TXN0000742,2.67,ATM,TX,2024-01-08 17:30:00,0
TXN0000743,19.38,ATM,IL,2024-01-08 17:45:00,0
TXN0000744,183.95,ATM,NY,2024-01-08 18:00:00,1
TXN0000745,216.28,Online,NY,2024-01-08 18:15:00,0
TXN0000746,98.12,Transfer,IL,2024-01-08 18:30:00,0
TXN0000747,46.85,Transfer,CA,2024-01-08 18:45:00,0
TXN0000748,8.92,POS,WA,2024-01-08 19:00:00,0
TXN0000749,113.44,POS,CA,2024-01-08 19:15:00,1
TXN0000750,18.78,POS,NY,2024-01-08 19:30:00,0
TXN0000751,18.49,POS,WA,2024-01-08 19:45:00,0
TXN0000752,14.16,Online,FL,2024-01-08 20:00:00,0
TXN0000753,22.43,ATM,WA,2024-01-08 20:15:00,0
TXN0000754,11.91,Online,FL,2024-01-08 20:30:00,0
TXN0000755,18.16,Transfer,FL,2024-01-08 20:45:00,0
TXN0000756,5.47,POS,TX,2024-01-08 21:00:00,0
TXN0000757,12.83,Online,WA,2024-01-08 21:15:00,0
TXN0000758,310.03,ATM,WA,2024-01-08 21:30:00,0
TXN0000759,18.48,Online,FL,2024-01-08 21:45:00,0
TXN0000760,15.08,POS,FL,2024-01-08 22:00:00,0
TXN0000761,38.05,ATM,IL,2024-01-08 22:15:00,0
TXN0000762,46.98,POS,WA,2024-01-08 22:30:00,0
TXN0000763,5.28,Transfer,WA,2024-01-08 22:45:00,0
TXN0000764,15.66,Online,WA,2024-01-08 23:00:00,0
TXN0000765,60.46,Online,IL,2024-01-08 23:15:00,0
TXN0000766,27.77,Transfer,IL,2024-01-08 23:30:00,0
TXN0000767,23.25,POS,CA,2024-01-08 23:45:00,0
TXN0000768,129.65,Online,TX,2024-01-09 00:00:00,0
TXN0000769,8.91,Online,IL,2024-01-09 00:15:00,0
TXN0000770,22.18,Transfer,TX,2024-01-09 00:30:00,0
TXN0000771,10.76,Online,IL,2024-01-09 00:45:00,0
TXN0000772,120.11,ATM,FL,2024-01-09 01:00:00,0
TXN0000773,1.93,Transfer,NY,2024-01-09 01:15:00,0
TXN0000774,8.99,ATM,WA,2024-01-09 01:30:00,0
TXN0000775,10.64,Transfer,TX,2024-01-09 01:45:00,0
TXN0000776,44.53,Online,CA,2024-01-09 02:00:00,0
TXN0000777,41.58,ATM,CA,2024-01-09 02:15:00,0
TXN0000778,107.15,Transfer,FL,2024-01-09 02:30:00,0
TXN0000779,3.04,Online,FL,2024-01-09 02:45:00,0
TXN0000780,49.43,Transfer,FL,2024-01-09 03:00:00,0
TXN0000781,14.13,ATM,NY,2024-01-09 03:15:00,0
TXN0000782,9.04,ATM,IL,2024-01-09 03:30:00,0
TXN0000783,38.38,ATM,NY,2024-01-09 03:45:00,0
TXN0000784,6.66,POS,CA,2024-01-09 04:00:00,1
TXN0000785,1.66,POS,IL,2024-01-09 04:15:00,0
TXN0000786,12.88,Online,NY,2024-01-09 04:30:00,0
TXN0000787,3.33,Transfer,FL,2024-01-09 04:45:00,0
TXN0000788,9.22,ATM,CA,2024-01-09 05:00:00,0
TXN0000789,31.37,Transfer,CA,2024-01-09 05:15:00,0
TXN0000790,29.21,Transfer,FL,2024-01-09 05:30:00,0
TXN0000791,134.87,Online,IL,2024-01-09 05:45:00,0
TXN0000792,15.81,ATM,CA,2024-01-09 06:00:00,0
TXN0000793,3.19,Online,TX,2024-01-09 06:15:00,0
TXN0000794,8.11,POS,IL,2024-01-09 06:30:00,0
TXN0000795,6.66,POS,CA,2024-01-09 06:45:00,0
TXN0000796,4.66,POS,WA,2024-01-09 07:00:00,1
TXN0000797,33.87,ATM,IL,2024-01-09 07:15:00,0
TXN0000798,9.26,ATM,WA,2024-01-09 07:30:00,0
TXN0000799,1.87,Transfer,NY,2024-01-09 07:45:00,0
TXN0000800,46.35,POS,CA,2024-01-09 08:00:00,0
TXN0000801,17.57,Transfer,TX,2024-01-09 08:15:00,0
TXN0000802,30.82,Transfer,NY,2024-01-09 08:30:00,0
TXN0000803,22.8,Transfer,CA,2024-01-09 08:45:00,0
TXN0000804,42.86,ATM,CA,2024-01-09 09:00:00,0
TXN0000805,21.02,ATM,TX,2024-01-09 09:15:00,0
TXN0000806,88.54,Online,TX,2024-01-09 09:30:00,0
TXN0000807,33.45,Online,CA,2024-01-09 09:45:00,0
TXN0000808,32.15,ATM,IL,2024-01-09 10:00:00,0
TXN0000809,32.85,POS,IL,2024-01-09 10:15:00,0
TXN0000810,3.5,ATM,TX,2024-01-09 10:30:00,0
TXN0000811,16.48,Online,NY,2024-01-09 10:45:00,0
TXN0000812,14.71,ATM,WA,2024-01-09 11:00:00,0
TXN0000813,25.77,ATM,FL,2024-01-09 11:15:00,0
TXN0000814,3.93,POS,IL,2024-01-09 11:30:00,0
TXN0000815,142.73,Online,TX,2024-01-09 11:45:00,0
TXN0000816,22.77,POS,IL,2024-01-09 12:00:00,0
TXN0000817,4.69,Transfer,CA,2024-01-09 12:15:00,1
TXN0000818,2.58,Transfer,TX,2024-01-09 12:30:00,0
TXN0000819,14.33,ATM,IL,2024-01-09 12:45:00,0
TXN0000820,18.04,Transfer,NY,2024-01-09 13:00:00,0
TXN0000821,8.48,Transfer,WA,2024-01-09 13:15:00,0
TXN0000822,22.43,POS,IL,2024-01-09 13:30:00,0
TXN0000823,9.31,ATM,WA,2024-01-09 13:45:00,0
TXN0000824,38.94,Online,WA,2024-01-09 14:00:00,0
TXN0000825,8.42,ATM,TX,2024-01-09 14:15:00,0
TXN0000826,19.18,ATM,TX,2024-01-09 14:30:00,0
TXN0000827,65.01,POS,WA,2024-01-09 14:45:00,0
TXN0000828,439.66,Online,WA,2024-01-09 15:00:00,0
TXN0000829,5.99,Transfer,WA,2024-01-09 15:15:00,0
TXN0000830,11.5,Online,CA,2024-01-09 15:30:00,0
TXN0000831,7.33,Transfer,WA,2024-01-09 15:45:00,0
TXN0000832,51.48,POS,NY,2024-01-09 16:00:00,0
TXN0000833,5.06,Online,TX,2024-01-09 16:15:00,0
TXN0000834,11.23,POS,FL,2024-01-09 16:30:00,0
TXN0000835,19.38,Online,WA,2024-01-09 16:45:00,0
TXN0000836,6.21,Online,WA,2024-01-09 17:00:00,0
TXN0000837,6.37,Online,IL,2024-01-09 17:15:00,0
TXN0000838,11.35,ATM,CA,2024-01-09 17:30:00,0
TXN0000839,1.62,ATM,WA,2024-01-09 17:45:00,0
TXN0000840,3.54,ATM,CA,2024-01-09 18:00:00,0
TXN0000841,12.24,POS,FL,2024-01-09 18:15:00,0
TXN0000842,24.0,ATM,IL,2024-01-09 18:30:00,0
TXN0000843,16.07,Online,FL,2024-01-09 18:45:00,0
TXN0000844,2.39,Online,NY,2024-01-09 19:00:00,0
TXN0000845,11.51,ATM,FL,2024-01-09 19:15:00,0
TXN0000846,52.36,Transfer,IL,2024-01-09 19:30:00,0
TXN0000847,39.14,Online,CA,2024-01-09 19:45:00,0
TXN0000848,18.27,Online,CA,2024-01-09 20:00:00,0
TXN0000849,6.93,Transfer,NY,2024-01-09 20:15:00,0
TXN0000850,42.84,Online,CA,2024-01-09 20:30:00,0
TXN0000851,10.03,Transfer,WA,2024-01-09 20:45:00,0
